time tau_xy tau_yz tau_xz sigma_xy sigma_yz sigma_xz
172740.0000 0.1430 0.1430 0.0821 2.6588 2.7105 2.6625
172750.0000 -0.1242 0.0645 0.0727 2.4883 2.7631 2.7711
172760.0000 -0.0214 0.2027 0.0513 2.5326 2.7046 2.8080
172770.0000 0.0564 0.1507 -0.0821 2.5551 2.6343 2.6474
172780.0000 0.0198 0.1602 -0.0003 2.5151 2.8337 2.7711
172790.0000 0.0420 0.2141 -0.0309 2.5817 2.6636 2.8045
172800.0000 0.0451 0.1292 -0.0431 2.3972 2.6151 2.7273
172810.0000 -0.0178 0.0784 0.0441 2.6046 2.7826 2.6976
172820.0000 0.0132 0.2844 -0.1211 2.6984 2.7683 2.8956
172830.0000 0.0733 0.1890 -0.0214 2.7235 2.7365 2.7416
172840.0000 0.0256 0.2696 0.1826 2.7032 2.6285 2.8194
172850.0000 0.0149 0.1688 0.1137 2.8081 2.7762 2.8547
172860.0000 0.1602 0.1049 0.1787 2.4742 2.6172 2.6516
172870.0000 0.1262 0.0969 0.0878 2.6523 2.6702 2.7705
172880.0000 0.2116 0.0789 0.2055 2.8406 2.6356 2.7987
172890.0000 0.2180 0.0003 0.2017 2.8248 2.8894 2.7049
172900.0000 0.1146 -0.0474 0.0521 2.7120 2.8310 2.7436
172910.0000 0.1383 -0.2197 -0.0819 2.8334 2.6638 2.7206
172920.0000 0.1997 -0.1356 0.0616 2.6404 2.6792 2.7312
172930.0000 0.1010 -0.0599 0.0139 2.6261 2.4796 2.7862
172940.0000 0.1549 -0.0050 0.0560 2.6822 2.6933 2.8161
172950.0000 0.0479 -0.0495 0.1712 2.7619 2.6445 2.7957
172960.0000 0.0662 0.0095 -0.0877 2.7062 2.8101 2.7084
172970.0000 0.0637 -0.0393 -0.0678 2.7257 2.6982 2.7514
172980.0000 -0.0323 -0.1306 0.0843 2.8720 2.8485 2.7724
172990.0000 0.0151 -0.0140 -0.0095 2.6629 2.7448 2.9460
173000.0000 -0.0585 -0.0269 -0.1022 2.6818 2.5897 2.9684
173010.0000 -0.0396 0.0061 0.0756 2.6538 2.9133 2.8476
173020.0000 -0.1360 0.0074 0.0761 2.6639 2.6260 2.7998
173030.0000 -0.0278 -0.0520 -0.0294 2.6704 2.6425 2.8952
173040.0000 -0.1367 -0.0326 0.2236 2.6616 2.6111 2.9037
173050.0000 -0.1009 -0.0812 0.0489 2.7420 2.6742 2.8236
173060.0000 0.0835 -0.0112 -0.0078 2.6213 2.6561 2.6387
173070.0000 0.0882 -0.1187 -0.0008 2.7183 2.7706 2.8607
173080.0000 0.1002 -0.0645 0.0990 2.4788 2.6908 2.6231
173090.0000 0.1044 -0.0285 0.0105 2.5321 2.6492 2.7912
173100.0000 0.0534 -0.0322 0.0898 2.6452 2.7034 2.7704
173110.0000 0.0870 -0.1895 0.2085 2.6392 2.8627 2.8299
173120.0000 -0.0017 -0.0665 0.0436 2.6633 2.8496 2.7235
173130.0000 -0.0857 -0.1360 0.0797 2.5903 2.7572 2.7406
173140.0000 0.0142 -0.0253 0.0957 2.7815 2.7600 2.8042
173150.0000 0.1634 -0.1064 0.0618 2.6482 2.8366 2.7416
173160.0000 0.2434 -0.1033 0.0920 2.8005 2.7907 2.6824
173170.0000 0.1482 -0.0212 0.0727 2.7259 2.7575 2.6809
173180.0000 0.1491 -0.0600 0.1127 2.4915 2.6800 2.6563
173190.0000 0.0783 -0.0816 -0.0089 2.6912 2.6018 2.6543
173200.0000 0.0758 0.0712 0.0593 2.6109 2.7169 2.7091
173210.0000 0.0642 0.1115 -0.0654 2.6915 2.7955 2.7518
173220.0000 -0.0213 -0.1693 0.1477 2.6870 2.6963 2.7331
173230.0000 -0.0492 -0.2275 -0.0851 2.6786 2.7942 2.9283
173240.0000 0.0310 -0.0577 0.1287 2.7096 2.7775 2.9298
173250.0000 -0.0440 -0.0509 0.1195 2.6012 2.7623 2.8591
173260.0000 0.0935 -0.1051 0.0994 2.6966 2.7615 2.9364
173270.0000 0.1855 0.0797 -0.0625 2.6354 2.6077 2.7066
173280.0000 0.0989 0.0715 0.0122 2.5730 2.5659 2.6771
173290.0000 0.0716 -0.0965 -0.0588 2.6467 2.7417 2.7466
173300.0000 0.1133 -0.1483 -0.0247 2.6156 2.6944 2.7974
173310.0000 0.0947 -0.0832 -0.0341 2.5970 2.8582 2.7065
173320.0000 0.2267 -0.0668 -0.0927 2.4882 2.6978 2.7364
173330.0000 0.1077 -0.1890 -0.0529 2.6429 2.6350 2.6890
173340.0000 0.1533 -0.1728 0.0384 2.6565 2.6845 2.6832
173350.0000 0.1454 -0.1417 -0.0440 2.8198 2.7775 2.8396
173360.0000 0.0873 -0.0888 -0.0571 2.6166 2.8705 2.7588
173370.0000 0.0547 -0.2109 0.0010 2.6625 2.8447 2.8771
173380.0000 0.1091 -0.1867 -0.0341 2.8129 2.6664 2.7284
173390.0000 0.0639 -0.1337 -0.0465 2.7478 2.7988 2.7989
173400.0000 0.0431 0.0302 -0.0039 2.7689 2.6742 2.6923
173410.0000 -0.0220 -0.0499 0.0910 2.6944 2.7975 2.8388
173420.0000 0.0639 -0.0820 0.1138 2.7066 2.5109 2.6921
173430.0000 -0.0571 0.0100 -0.0160 2.6749 2.6502 2.6229
173440.0000 -0.0871 -0.0133 0.0241 2.7725 2.7211 2.7355
173450.0000 0.0226 -0.0638 0.0277 3.0758 2.8446 2.6955
173460.0000 -0.1735 -0.1664 -0.0190 2.7766 2.7220 2.5404
173470.0000 -0.1158 0.0545 0.1431 2.7543 2.7519 2.6661
173480.0000 -0.0723 0.1825 0.1014 2.8558 2.7383 2.6289
173490.0000 0.1353 0.1340 0.0624 2.8487 2.6701 2.6719
173500.0000 0.0836 -0.0516 -0.1408 2.8168 2.7166 2.6422
173510.0000 0.1763 -0.1370 -0.0318 2.9830 2.6625 2.7406
173520.0000 0.1008 -0.0574 0.0064 2.7797 2.6416 2.7001
173530.0000 -0.0318 0.1295 -0.0165 2.9122 2.6420 2.7662
173540.0000 -0.0521 0.0456 0.1149 2.7222 2.6610 2.7470
173550.0000 0.0675 -0.0313 -0.0739 2.8653 2.6916 2.6828
173560.0000 -0.0950 0.0057 0.0728 2.6334 2.7277 2.7034
173570.0000 -0.0568 0.1288 -0.0412 2.7434 2.6202 2.7074
173580.0000 -0.1915 -0.0393 -0.1075 2.6338 2.6857 2.6242
173590.0000 -0.1109 -0.0584 -0.1833 2.5976 2.6266 2.8279
173600.0000 -0.0869 0.0160 -0.0045 2.6401 2.6390 2.6125
173610.0000 -0.0796 0.1945 -0.1393 2.8317 2.7141 2.5973
173620.0000 -0.1205 0.0318 -0.0812 2.8075 2.7697 2.7702
173630.0000 0.0498 -0.0928 -0.0584 2.7684 2.7530 2.6749
173640.0000 0.1709 -0.1149 -0.1971 2.7223 2.7155 2.8496
173650.0000 0.0761 0.1737 -0.1402 2.8792 2.8024 2.8320
173660.0000 0.0965 0.0581 -0.1263 2.6834 2.5864 2.8590
173670.0000 -0.0037 -0.0647 -0.0253 2.7469 2.7436 2.7033
173680.0000 -0.0582 -0.0751 -0.0156 2.8132 2.6437 2.7212
173690.0000 0.0641 0.0060 0.0426 2.7537 2.5222 2.6793
173700.0000 0.0658 0.0466 -0.0838 2.6832 2.6544 2.6541
173710.0000 -0.0098 -0.1013 -0.0699 2.6138 2.6278 2.7219
173720.0000 -0.1745 -0.1031 -0.0378 2.7318 2.7072 2.7624
173730.0000 0.0011 -0.0095 0.0675 2.6455 2.6490 2.5879
173740.0000 0.1697 -0.1485 0.0368 2.7286 2.7636 2.6279
173750.0000 0.0773 -0.1394 -0.1230 2.7323 2.7351 2.6601
173760.0000 0.1852 -0.2494 -0.0047 2.5865 2.6326 2.5097
173770.0000 0.2215 -0.3288 -0.0723 2.7392 2.5842 2.6488
173780.0000 0.1320 -0.1418 -0.2411 2.8107 2.5846 2.6827
173790.0000 0.2068 -0.0383 -0.0597 2.8415 2.4625 2.5532
173800.0000 0.1194 -0.1486 -0.0005 2.7872 2.5963 2.6414
173810.0000 0.0432 -0.2130 0.0018 2.7346 2.5816 2.5278
173820.0000 0.0653 -0.1976 0.0544 2.6485 2.6598 2.5257
173830.0000 -0.0796 -0.0745 -0.0199 2.6111 2.6629 2.5412
173840.0000 -0.1019 -0.1820 -0.0902 2.5359 2.5418 2.4521
173850.0000 -0.1015 -0.1068 -0.0195 2.6621 2.6562 2.5357
173860.0000 -0.1564 0.0974 0.0115 2.6341 2.8722 2.5189
173870.0000 -0.0865 -0.0258 -0.0213 2.5930 2.8855 2.7213
173880.0000 -0.1904 0.1192 0.1227 2.7017 2.7512 2.7325
173890.0000 -0.2666 0.2508 0.0957 2.6988 2.7167 2.6984
173900.0000 -0.1021 -0.1132 -0.0416 2.7564 2.7446 2.6032
173910.0000 0.0008 -0.1161 0.0174 2.7304 2.7773 2.7280
173920.0000 0.0808 -0.0357 0.0200 2.5369 2.7088 2.6749
173930.0000 0.0947 0.0984 0.0715 2.5670 2.7132 2.7110
173940.0000 0.0721 0.0135 0.1595 2.5666 2.7506 2.5230
173950.0000 0.0156 0.0463 0.1126 2.6081 2.6328 2.5783
173960.0000 0.1399 -0.0961 -0.0286 2.7026 2.6876 2.5818
173970.0000 0.0902 -0.0226 0.0271 2.5555 2.6135 2.5805
173980.0000 0.0741 -0.0560 -0.0032 2.6773 2.6577 2.5106
173990.0000 0.1155 -0.0455 0.0454 2.6247 2.7019 2.7222
174000.0000 0.0953 -0.0515 -0.0024 2.7522 2.5883 2.6714
174010.0000 0.1809 -0.0887 0.0338 2.7134 2.5394 2.6818
174020.0000 -0.0174 -0.0239 0.1030 2.6519 2.5643 2.7226
174030.0000 -0.0034 -0.1051 -0.0784 2.7042 2.5944 2.7709
174040.0000 0.0071 -0.1511 -0.0307 2.7750 2.4716 2.7746
174050.0000 -0.0054 -0.1478 -0.0316 2.7083 2.5340 2.6812
174060.0000 0.0554 -0.0844 0.0374 2.7010 2.4696 2.6509
174070.0000 -0.1279 0.0272 0.0370 2.6842 2.5279 2.6484
174080.0000 -0.0822 -0.0570 -0.0843 2.8155 2.5752 2.6578
174090.0000 0.0608 -0.0243 -0.0746 2.8422 2.6754 2.6294
174100.0000 -0.0852 0.0459 0.0682 2.9381 2.6895 2.7551
174110.0000 -0.0416 -0.1461 0.0850 2.7430 2.7315 2.6730
174120.0000 -0.0702 -0.0590 0.1282 2.7051 2.6291 2.6574
174130.0000 0.0022 -0.2102 0.1490 2.7307 2.7200 2.6431
174140.0000 0.0126 -0.0338 0.0377 2.7030 2.6225 2.7003
174150.0000 0.0920 -0.0637 0.0188 2.7508 2.7166 2.8520
174160.0000 -0.0262 -0.0109 0.0118 2.7751 2.6957 2.7783
174170.0000 -0.0466 0.0362 0.0280 2.6305 2.7427 2.7247
174180.0000 -0.1136 0.0593 0.1004 2.7991 2.6552 2.7603
174190.0000 -0.0072 0.0913 -0.0351 2.8185 2.4980 2.7885
174200.0000 0.0895 -0.0083 -0.0915 2.7979 2.4711 2.7163
174210.0000 -0.0073 -0.0055 -0.1229 2.5778 2.4641 2.7010
174220.0000 0.0248 -0.0868 0.0540 2.6977 2.5462 2.5535
174230.0000 -0.0061 -0.0909 0.0391 2.8308 2.6667 2.7557
174240.0000 -0.1278 -0.0960 0.0580 2.8917 2.6507 2.7102
174250.0000 -0.0862 -0.0143 0.1316 2.6787 2.5386 2.6581
174260.0000 -0.0281 -0.0153 0.2644 2.6427 2.7287 2.6105
174270.0000 -0.1171 -0.0725 0.1508 2.8207 2.4867 2.4920
174280.0000 -0.0184 -0.0054 0.1282 2.6265 2.7104 2.6510
174290.0000 -0.1042 -0.0693 0.1402 2.7630 2.4971 2.5659
174300.0000 -0.1352 -0.1147 0.1455 2.7006 2.6041 2.5148
174310.0000 -0.0908 -0.0292 0.1661 2.6963 2.6421 2.7190
174320.0000 -0.0110 -0.0083 0.0729 2.6418 2.4912 2.6526
174330.0000 0.0376 -0.0439 -0.0056 2.6810 2.6307 2.5192
174340.0000 0.0835 -0.0412 0.1418 2.6588 2.7092 2.5006
174350.0000 -0.0123 0.1122 -0.0632 2.6633 2.5646 2.4792
174360.0000 0.0856 -0.0372 -0.0189 2.6927 2.6930 2.7323
174370.0000 0.0617 0.0488 0.0580 2.6342 2.8206 2.5524
174380.0000 0.0531 0.0221 0.0335 2.8483 2.8697 2.7831
174390.0000 -0.0574 -0.0152 0.1159 2.7588 2.5903 2.7844
174400.0000 -0.1158 0.0527 0.1511 2.7455 2.6524 2.6628
174410.0000 -0.2196 0.0872 -0.0225 2.6684 2.6242 2.6210
174420.0000 -0.1029 0.0430 0.0880 2.7142 2.7322 2.7686
174430.0000 -0.1862 -0.0186 -0.1296 2.7483 2.6274 2.5898
174440.0000 -0.2506 0.0474 -0.0272 2.7808 2.6347 2.6942
174450.0000 -0.2774 0.0581 0.1465 2.8271 2.6936 2.7594
174460.0000 -0.2190 -0.0122 0.0163 2.7450 2.5942 2.7917
174470.0000 -0.1847 0.1197 -0.0159 2.7319 2.6511 2.8062
174480.0000 -0.2500 0.0066 -0.0338 2.7727 2.5672 2.7517
174490.0000 -0.1304 0.0806 0.0093 2.7544 2.6830 2.7207
174500.0000 -0.2444 -0.0273 -0.0383 2.7721 2.5555 2.7460
174510.0000 -0.1855 -0.0322 0.0293 2.7659 2.6024 2.7454
174520.0000 -0.2434 -0.0281 -0.0821 2.7354 2.7470 2.6761
174530.0000 -0.1685 -0.1320 -0.0202 2.7713 2.7383 2.5725
174540.0000 -0.1465 -0.0747 -0.0131 2.7506 2.7207 2.5613
174550.0000 -0.2081 -0.1780 0.0412 2.6785 2.7375 2.5808
174560.0000 -0.1016 -0.0296 -0.0398 2.9122 2.7477 2.6945
174570.0000 -0.2339 0.0957 0.1270 2.9376 2.8338 2.6870
174580.0000 -0.1963 0.1128 0.0912 2.7514 2.7597 2.7957
174590.0000 -0.1570 -0.0277 0.1250 2.8025 2.6813 2.6810
174600.0000 -0.1086 0.0797 0.1282 2.6532 2.6766 2.6851
174610.0000 -0.2033 0.1644 -0.0274 2.7645 2.4005 2.6333
174620.0000 -0.1625 0.1648 0.0741 2.7190 2.6265 2.7082
174630.0000 -0.1810 -0.0092 0.1419 2.6896 2.5019 2.7366
174640.0000 -0.1668 -0.0106 0.1897 2.7166 2.5912 2.6334
174650.0000 -0.1960 0.0319 0.1765 2.7072 2.7800 2.6814
174660.0000 -0.1078 -0.0536 0.2141 2.7245 2.8353 2.7106
174670.0000 -0.1581 -0.0783 0.1705 2.5984 2.6914 2.5391
174680.0000 -0.0788 0.0089 0.2707 2.8137 2.6302 2.5531
174690.0000 -0.2017 0.0435 0.1091 2.7595 2.5485 2.6800
174700.0000 -0.2091 0.0027 0.1214 2.7129 2.5022 2.8858
174710.0000 -0.1562 -0.0360 0.0952 2.7788 2.6063 2.6151
174720.0000 -0.0348 0.0429 0.0135 2.9401 2.7003 2.6565
174730.0000 -0.2314 -0.0848 -0.0009 2.7364 2.6381 2.7936
174740.0000 -0.1824 -0.0811 0.1088 2.8336 2.6661 2.6696
174750.0000 -0.1339 -0.1100 0.1699 2.7687 2.7372 2.5986
174760.0000 -0.1546 0.0301 0.2101 2.7877 2.6996 2.5865
174770.0000 -0.0769 -0.0194 0.0077 2.7954 2.6096 2.6586
174780.0000 -0.2347 -0.0412 0.0354 2.5780 2.6484 2.6814
174790.0000 -0.0667 -0.0158 -0.0529 2.7133 2.6088 2.8983
174800.0000 -0.0985 -0.0016 0.0539 2.7163 2.6776 2.7026
174810.0000 -0.0868 0.0990 -0.0008 2.7186 2.7301 2.7799
174820.0000 -0.0667 0.0222 -0.0280 2.7333 2.7901 2.7331
174830.0000 -0.0578 0.1869 0.0439 2.7225 2.8308 2.7543
174840.0000 -0.2491 0.0470 -0.0894 2.5187 2.8132 2.8113
174850.0000 -0.2651 0.1250 -0.1127 2.7378 2.8064 2.7805
174860.0000 -0.1516 0.0914 0.0130 2.7774 2.6461 2.5605
174870.0000 -0.1518 0.2139 0.0129 2.6777 2.5576 2.6439
174880.0000 -0.2266 0.0740 -0.0170 2.7419 2.6322 2.7176
174890.0000 -0.1223 0.0410 -0.0052 2.6558 2.5417 2.8098
174900.0000 -0.2012 0.0272 0.0403 2.7132 2.8457 2.8464
174910.0000 -0.1194 0.0419 0.1212 2.7060 2.9251 2.8470
174920.0000 -0.2527 0.1494 -0.1195 2.4717 2.7279 2.7451
174930.0000 -0.2003 0.2066 0.0485 2.6077 2.7496 2.8119
174940.0000 -0.2680 0.2042 0.0709 2.6666 2.7422 2.9164
174950.0000 -0.0436 0.2649 0.1453 2.7167 2.8581 2.8708
174960.0000 -0.0493 0.0237 0.2676 2.6176 2.8653 2.7394
174970.0000 -0.0791 0.2884 0.2445 2.6129 2.9715 2.7263
174980.0000 -0.0939 0.1202 0.1987 2.7774 2.9215 2.8402
174990.0000 -0.1345 -0.0453 0.2355 2.7624 2.8360 2.8904
175000.0000 -0.1210 0.1646 0.1879 2.6861 2.7992 2.7419
175010.0000 -0.0296 0.1827 0.2423 2.8531 2.9320 2.6931
175020.0000 -0.1882 0.2635 0.1073 2.7580 2.9365 2.6469
175030.0000 -0.0784 0.1605 0.2307 2.9162 2.9745 2.7670
175040.0000 -0.1464 0.2113 0.1504 2.7914 2.9025 2.7667
175050.0000 -0.1993 0.1361 0.1658 2.9330 2.8696 2.9301
175060.0000 -0.0777 0.0787 0.0643 2.9396 3.1495 2.7428
175070.0000 -0.1379 0.1709 0.1172 2.7428 2.9043 2.7437
175080.0000 0.0332 0.0787 0.0807 2.8194 2.8614 2.8646
175090.0000 0.0006 0.0274 0.1198 2.8199 2.8309 2.6233
175100.0000 -0.1883 0.0933 -0.0132 2.8517 2.8644 2.6746
175110.0000 -0.1760 0.0754 0.1991 2.7725 2.8355 2.7510
175120.0000 -0.1520 0.1080 0.1250 2.6754 2.7490 2.7113
175130.0000 -0.1082 0.1239 0.1466 2.7401 2.8532 2.6851
175140.0000 0.0438 0.1974 0.1225 2.8543 2.7281 2.6717
175150.0000 -0.0732 0.2536 0.1906 2.8249 2.8751 2.8436
175160.0000 -0.0821 0.0906 0.1420 2.6405 2.7507 2.7167
175170.0000 -0.0314 0.0253 0.0597 2.7648 2.9307 2.6872
175180.0000 0.1001 0.1156 0.0750 2.5795 2.9746 2.7487
175190.0000 0.1043 0.0799 0.1544 2.6289 2.8118 2.6598
175200.0000 -0.0057 0.0494 -0.0012 2.5952 2.8697 2.6240
175210.0000 -0.0642 0.0161 0.0146 2.6295 2.7820 2.5573
175220.0000 -0.0795 0.1561 0.0645 2.7529 2.9117 2.5869
175230.0000 -0.0555 0.2440 0.0293 2.8213 2.8338 2.5518
175240.0000 -0.0792 0.1613 0.0027 2.7425 2.7764 2.5124
175250.0000 0.0205 0.0180 0.1707 2.5775 2.8293 2.7602
175260.0000 0.0381 0.0052 0.2135 2.7372 2.8750 2.6075
175270.0000 0.1918 0.2180 0.2508 2.7474 2.6880 2.6915
175280.0000 0.0529 0.0754 0.3733 2.8723 2.6608 2.6505
175290.0000 -0.0273 0.1742 0.1563 2.6030 2.6717 2.4977
175300.0000 -0.0360 0.0753 0.0364 2.7755 2.7305 2.6512
175310.0000 0.0587 -0.0392 0.2665 2.6512 2.7113 2.6600
175320.0000 0.0147 0.1472 0.1981 2.8162 2.7472 2.6692
175330.0000 -0.0412 0.1105 0.1213 2.7317 2.6530 2.6371
175340.0000 -0.0211 0.0520 0.1714 2.5961 2.7038 2.4801
175350.0000 0.0067 -0.0463 0.2304 2.7029 2.6717 2.6330
175360.0000 0.1331 0.0646 0.1803 2.8103 2.6294 2.7600
175370.0000 -0.0082 0.1985 0.1490 2.7870 2.5784 2.7814
175380.0000 -0.0756 0.0751 0.0580 2.8691 2.7682 2.8365
175390.0000 0.0453 0.2356 0.0585 2.7285 2.5878 2.7241
175400.0000 0.0186 0.1495 0.1592 2.6842 2.8486 2.5974
175410.0000 -0.1285 0.0620 0.0971 2.6838 2.7382 2.5603
175420.0000 0.0574 -0.0392 0.0657 2.6135 2.5727 2.5590
175430.0000 0.0327 0.1398 0.1003 2.6004 2.6332 2.6266
175440.0000 0.1534 0.1837 0.2302 2.6484 2.6143 2.6736
175450.0000 0.0148 0.1955 0.2554 2.7845 2.6767 2.6234
175460.0000 -0.0247 0.1618 0.2773 2.9376 2.5476 2.7448
175470.0000 -0.1127 0.2408 -0.0006 2.7724 2.7049 2.6491
175480.0000 -0.1391 0.2314 0.1142 2.7786 2.6308 2.6506
175490.0000 -0.0574 0.2349 0.0983 2.9685 2.8408 2.7614
175500.0000 -0.0853 0.2516 0.1360 2.8559 2.9069 2.7573
175510.0000 -0.0784 0.3187 0.0888 2.7525 2.8128 2.7387
175520.0000 -0.1503 0.2789 0.0985 2.7303 2.9549 2.7062
175530.0000 0.1593 0.2700 0.0495 2.8612 2.8067 2.9253
175540.0000 0.1277 0.2703 -0.1024 2.6912 2.8746 2.7954
175550.0000 0.0769 0.2189 0.0405 2.7060 2.7605 2.6993
175560.0000 -0.0030 0.1386 -0.0236 2.6704 2.7769 2.7001
175570.0000 0.0608 0.0996 -0.1158 2.7163 2.7803 2.6960
175580.0000 0.2073 0.3956 -0.0083 3.0279 2.8589 2.7535
175590.0000 0.1215 0.2517 -0.0076 2.9318 2.7865 2.6556
175600.0000 0.1682 0.1394 0.0297 2.7615 2.6875 2.6909
175610.0000 0.0915 0.3269 0.0345 2.8990 2.7347 2.6524
175620.0000 -0.0449 0.5594 0.0608 2.8987 2.6785 2.6865
175630.0000 -0.1464 0.2738 0.0103 2.8965 2.6954 2.5509
175640.0000 -0.0734 0.0809 -0.0406 2.8935 2.9009 2.6148
175650.0000 -0.0631 0.2463 0.0054 2.7399 2.5996 2.5060
175660.0000 0.0216 0.1714 0.1088 2.6437 2.7231 2.6158
175670.0000 0.0198 0.1241 0.1243 2.7585 2.6122 2.6477
175680.0000 0.1254 0.1557 -0.0022 2.7404 2.6511 2.6051
175690.0000 0.0313 0.1388 0.0077 2.6726 2.6379 2.4870
175700.0000 0.0565 0.2181 0.0563 2.8375 2.8228 2.5213
175710.0000 0.1499 0.2379 0.2022 2.8066 2.5825 2.5727
175720.0000 0.1501 0.2141 0.0688 2.9777 2.7129 2.6139
175730.0000 0.1232 -0.0002 0.0113 2.8919 2.6938 2.6377
175740.0000 0.2105 0.0587 0.1075 2.8579 2.7877 2.6072
175750.0000 0.0646 0.1562 0.1184 2.8327 2.7442 2.7289
175760.0000 -0.0510 0.0244 -0.0282 2.9191 2.6864 2.8199
175770.0000 0.0884 0.1399 0.0444 2.8543 2.6692 2.7553
175780.0000 0.0344 0.0803 0.0396 2.7074 2.5601 2.6650
175790.0000 0.0197 -0.0278 0.0967 2.7949 2.6480 2.6308
175800.0000 0.1987 -0.0212 -0.0623 2.8581 2.7036 2.6641
175810.0000 0.1066 -0.0414 0.0528 2.7391 2.5683 2.6486
175820.0000 0.0912 0.0307 0.0841 2.7528 2.6602 2.7800
175830.0000 0.0109 0.1185 0.0908 2.7409 2.5077 2.6692
175840.0000 0.0160 0.0503 -0.0817 2.7318 2.6988 2.7350
175850.0000 -0.1303 0.1641 0.0484 2.8366 2.6960 2.6489
175860.0000 -0.0053 0.1209 -0.0760 2.7590 2.6559 2.6788
175870.0000 -0.0078 0.0124 -0.0586 2.6313 2.7909 2.6641
175880.0000 0.1591 0.0485 -0.0343 2.6923 2.7303 2.5948
175890.0000 0.0741 0.0936 0.0387 2.7774 2.6183 2.5885
175900.0000 0.0350 0.0997 0.1557 2.7474 2.6330 2.7234
175910.0000 -0.0045 0.0462 0.1001 2.7574 2.6578 2.6402
175920.0000 0.1556 0.0937 -0.0226 2.7834 2.5774 2.7005
175930.0000 0.0733 -0.0597 -0.0225 2.6705 2.7618 2.5550
175940.0000 -0.0181 0.0813 -0.0097 2.7678 2.6029 2.6316
175950.0000 0.1192 0.0495 -0.1076 2.6410 2.6989 2.5946
175960.0000 0.0300 -0.0545 -0.0190 2.6951 2.6402 2.5964
175970.0000 -0.0689 0.0694 0.1378 2.7752 2.7308 2.7126
175980.0000 -0.0084 0.0689 -0.1859 2.6248 2.7854 2.6508
175990.0000 0.0883 -0.0013 -0.1067 2.8155 2.7154 2.8718
176000.0000 0.0114 0.2393 -0.1883 2.6102 2.7226 2.7481
176010.0000 -0.0002 0.1868 -0.2570 2.5993 2.8469 2.7206
176020.0000 -0.0237 0.1316 -0.1037 2.6116 2.7711 2.8301
176030.0000 -0.0233 0.1944 -0.0198 2.5493 2.6461 2.6617
176040.0000 0.0231 0.1810 0.0572 2.5967 2.8613 2.6501
176050.0000 0.1193 0.0770 -0.0042 2.6506 2.8327 2.6362
176060.0000 -0.0083 0.0657 -0.0331 2.6147 2.7724 2.6284
176070.0000 -0.1039 0.2118 -0.0060 2.7508 2.8162 2.6961
176080.0000 -0.0532 0.1994 -0.0304 2.7714 2.8621 2.8206
176090.0000 0.0950 0.1448 0.0414 2.8364 2.7561 2.8880
176100.0000 -0.0966 0.0786 0.1630 2.6763 2.7092 2.7431
176110.0000 0.1501 0.1685 0.0892 2.6427 2.6512 2.8168
176120.0000 0.0562 0.0233 0.0098 2.7626 2.7455 2.6828
176130.0000 0.0916 -0.0297 0.0340 2.7029 2.7819 2.7029
176140.0000 -0.0768 -0.0118 0.1254 2.7329 2.7180 2.6616
176150.0000 0.0916 -0.0282 -0.0121 2.6133 2.7819 2.7438
176160.0000 0.0235 0.0408 -0.0151 2.4833 2.7427 2.7016
176170.0000 -0.0132 0.0644 -0.0386 2.4789 2.8293 2.7760
176180.0000 0.0563 -0.0689 -0.0161 2.5701 2.8323 2.7824
176190.0000 -0.0218 -0.0147 -0.0609 2.7367 2.9111 2.6497
176200.0000 0.0511 0.0898 -0.1248 2.6856 2.9875 2.5992
176210.0000 -0.0137 0.0417 -0.0469 2.7368 2.6722 2.6981
176220.0000 0.0374 0.0485 0.1368 2.6758 2.8568 2.6949
176230.0000 -0.0689 -0.0087 -0.0248 2.5845 2.7752 2.6348
176240.0000 0.0402 0.0160 -0.0141 2.5587 2.8259 2.6874
176250.0000 -0.0381 0.0548 -0.0569 2.6507 2.7510 2.7512
176260.0000 -0.0101 0.0117 -0.0037 2.6357 2.5762 2.8247
176270.0000 0.0103 -0.0619 0.0511 2.6714 2.8075 2.6677
176280.0000 0.0511 0.0020 0.0640 2.7254 2.6543 2.6795
176290.0000 -0.0476 0.0194 0.1012 2.6419 2.6078 2.6995
176300.0000 -0.0303 0.0095 0.0805 2.7379 2.7580 2.6795
176310.0000 0.0117 0.0551 0.1333 2.7316 2.6423 2.8295
176320.0000 0.2028 0.1272 0.0521 2.6701 2.8550 2.6871
176330.0000 0.0108 0.1312 0.0675 2.6541 2.8455 2.7664
176340.0000 0.1394 0.1208 0.0525 2.6282 2.7127 2.7069
176350.0000 0.1463 0.1539 0.0853 2.4575 2.8268 2.7647
176360.0000 0.1061 0.1090 0.0704 2.6705 2.8230 2.8598
176370.0000 0.0681 0.0740 -0.0862 2.6119 2.8181 2.6474
176380.0000 0.1554 0.0598 -0.2162 2.6651 2.6783 2.7532
176390.0000 0.1937 0.0843 -0.1858 2.6396 2.6240 2.6002
176400.0000 0.2146 -0.0176 -0.0333 2.7194 2.6605 2.7017
176410.0000 0.2144 -0.0012 -0.0741 2.6863 2.7071 2.8440
176420.0000 0.2910 0.0194 -0.0335 2.6829 2.6221 2.8509
176430.0000 0.2151 0.0425 -0.0345 2.7731 2.6157 2.8785
176440.0000 0.1707 0.0037 0.0754 2.6040 2.7608 2.7388
176450.0000 0.1567 0.0598 0.0524 2.7829 2.6202 2.5670
176460.0000 0.1413 0.0153 -0.1489 2.8972 2.6700 2.6078
176470.0000 0.2110 0.1058 -0.1163 2.9082 2.6993 2.6229
